year,quarter,province_name,sector_name,gdp_value_m_php,growth_rate_pct
2022,2,Zamboanga Sibugay,Services,2068.74,4.0
2022,3,Zamboanga Sibugay,Services,2068.74,4.0
2022,4,Zamboanga Sibugay,Services,2068.74,4.0
2023,1,Zamboanga Sibugay,Services,2151.49,4.0
2023,2,Zamboanga Sibugay,Services,2151.49,4.0
2023,3,Zamboanga Sibugay,Services,2151.49,4.0
2023,4,Zamboanga Sibugay,Services,2151.49,4.0
2024,1,Zamboanga Sibugay,Services,2237.55,4.0
2024,2,Zamboanga Sibugay,Services,2237.55,4.0
2024,3,Zamboanga Sibugay,Services,2237.55,4.0
2024,4,Zamboanga Sibugay,Services,2237.55,4.0
2025,1,Zamboanga Sibugay,Services,2327.05,4.0
2025,2,Zamboanga Sibugay,Services,2327.05,4.0
2025,3,Zamboanga Sibugay,Services,2327.05,4.0
2025,4,Zamboanga Sibugay,Services,2327.05,4.0
2018,1,Zamboanga Sibugay,Services,511.97,4.0
2018,2,Zamboanga Sibugay,Services,511.97,4.0
2018,3,Zamboanga Sibugay,Services,511.97,4.0
2018,4,Zamboanga Sibugay,Services,511.97,4.0
2019,1,Zamboanga Sibugay,Services,532.45,4.0
2019,2,Zamboanga Sibugay,Services,532.45,4.0
2019,3,Zamboanga Sibugay,Services,532.45,4.0
2019,4,Zamboanga Sibugay,Services,532.45,4.0
2020,1,Zamboanga Sibugay,Services,553.75,4.0
2020,2,Zamboanga Sibugay,Services,553.75,4.0
2020,3,Zamboanga Sibugay,Services,553.75,4.0
2020,4,Zamboanga Sibugay,Services,553.75,4.0
2021,1,Zamboanga Sibugay,Services,575.9,4.0
2021,2,Zamboanga Sibugay,Services,575.9,4.0
2021,3,Zamboanga Sibugay,Services,575.9,4.0
2021,4,Zamboanga Sibugay,Services,575.9,4.0
2022,1,Zamboanga Sibugay,Services,598.94,4.0
2022,2,Zamboanga Sibugay,Services,598.94,4.0
2022,3,Zamboanga Sibugay,Services,598.94,4.0
2022,4,Zamboanga Sibugay,Services,598.94,4.0
2023,1,Zamboanga Sibugay,Services,622.89,4.0
2023,2,Zamboanga Sibugay,Services,622.89,4.0
2023,3,Zamboanga Sibugay,Services,622.89,4.0
2023,4,Zamboanga Sibugay,Services,622.89,4.0
2024,1,Zamboanga Sibugay,Services,647.81,4.0
2024,2,Zamboanga Sibugay,Services,647.81,4.0
2024,3,Zamboanga Sibugay,Services,647.81,4.0
2024,4,Zamboanga Sibugay,Services,647.81,4.0
2025,1,Zamboanga Sibugay,Services,673.72,4.0
2025,2,Zamboanga Sibugay,Services,673.72,4.0
2025,3,Zamboanga Sibugay,Services,673.72,4.0
2025,4,Zamboanga Sibugay,Services,673.72,4.0
2018,1,Zamboanga Sibugay,Services,128.44,4.0
2018,2,Zamboanga Sibugay,Services,128.44,4.0
2018,3,Zamboanga Sibugay,Services,128.44,4.0
2018,4,Zamboanga Sibugay,Services,128.44,4.0
2019,1,Zamboanga Sibugay,Services,133.58,4.0
2019,2,Zamboanga Sibugay,Services,133.58,4.0
2019,3,Zamboanga Sibugay,Services,133.58,4.0
2019,4,Zamboanga Sibugay,Services,133.58,4.0
2020,1,Zamboanga Sibugay,Services,138.92,4.0
2020,2,Zamboanga Sibugay,Services,138.92,4.0
2020,3,Zamboanga Sibugay,Services,138.92,4.0
2020,4,Zamboanga Sibugay,Services,138.92,4.0
2021,1,Zamboanga Sibugay,Services,144.48,4.0
2021,2,Zamboanga Sibugay,Services,144.48,4.0
2021,3,Zamboanga Sibugay,Services,144.48,4.0
2021,4,Zamboanga Sibugay,Services,144.48,4.0
2022,1,Zamboanga Sibugay,Services,150.26,4.0
2022,2,Zamboanga Sibugay,Services,150.26,4.0
2022,3,Zamboanga Sibugay,Services,150.26,4.0
2022,4,Zamboanga Sibugay,Services,150.26,4.0
2023,1,Zamboanga Sibugay,Services,156.27,4.0
2023,2,Zamboanga Sibugay,Services,156.27,4.0
2023,3,Zamboanga Sibugay,Services,156.27,4.0
2023,4,Zamboanga Sibugay,Services,156.27,4.0
2024,1,Zamboanga Sibugay,Services,162.52,4.0
2024,2,Zamboanga Sibugay,Services,162.52,4.0
2024,3,Zamboanga Sibugay,Services,162.52,4.0
2024,4,Zamboanga Sibugay,Services,162.52,4.0
2025,1,Zamboanga Sibugay,Services,169.02,4.0
2025,2,Zamboanga Sibugay,Services,169.02,4.0
2025,3,Zamboanga Sibugay,Services,169.02,4.0
2025,4,Zamboanga Sibugay,Services,169.02,4.0
2018,1,Zamboanga City (HUC),Agriculture,5537.17,4.0
2018,2,Zamboanga City (HUC),Agriculture,5537.17,4.0
2018,3,Zamboanga City (HUC),Agriculture,5537.17,4.0
2018,4,Zamboanga City (HUC),Agriculture,5537.17,4.0
2019,1,Zamboanga City (HUC),Agriculture,5758.66,4.0
2019,2,Zamboanga City (HUC),Agriculture,5758.66,4.0
2019,3,Zamboanga City (HUC),Agriculture,5758.66,4.0
2019,4,Zamboanga City (HUC),Agriculture,5758.66,4.0
2020,1,Zamboanga City (HUC),Agriculture,5989.01,4.0
2020,2,Zamboanga City (HUC),Agriculture,5989.01,4.0
2020,3,Zamboanga City (HUC),Agriculture,5989.01,4.0
2020,4,Zamboanga City (HUC),Agriculture,5989.01,4.0
2021,1,Zamboanga City (HUC),Agriculture,6228.57,4.0
2021,2,Zamboanga City (HUC),Agriculture,6228.57,4.0
2021,3,Zamboanga City (HUC),Agriculture,6228.57,4.0
2021,4,Zamboanga City (HUC),Agriculture,6228.57,4.0
2022,1,Zamboanga City (HUC),Agriculture,6477.71,4.0
2022,2,Zamboanga City (HUC),Agriculture,6477.71,4.0
2022,3,Zamboanga City (HUC),Agriculture,6477.71,4.0
2022,4,Zamboanga City (HUC),Agriculture,6477.71,4.0
2023,1,Zamboanga City (HUC),Agriculture,6736.82,4.0
2023,2,Zamboanga City (HUC),Agriculture,6736.82,4.0
2023,3,Zamboanga City (HUC),Agriculture,6736.82,4.0
2023,4,Zamboanga City (HUC),Agriculture,6736.82,4.0
2024,1,Zamboanga City (HUC),Agriculture,7006.29,4.0
2024,2,Zamboanga City (HUC),Agriculture,7006.29,4.0
2024,3,Zamboanga City (HUC),Agriculture,7006.29,4.0
2024,4,Zamboanga City (HUC),Agriculture,7006.29,4.0
2025,1,Zamboanga City (HUC),Agriculture,7286.54,4.0
2025,2,Zamboanga City (HUC),Agriculture,7286.54,4.0
2025,3,Zamboanga City (HUC),Agriculture,7286.54,4.0
2025,4,Zamboanga City (HUC),Agriculture,7286.54,4.0
2018,1,Zamboanga City (HUC),Industry,59.53,4.0
2018,2,Zamboanga City (HUC),Industry,59.53,4.0
2018,3,Zamboanga City (HUC),Industry,59.53,4.0
2018,4,Zamboanga City (HUC),Industry,59.53,4.0
2019,1,Zamboanga City (HUC),Industry,61.91,4.0
2019,2,Zamboanga City (HUC),Industry,61.91,4.0
2019,3,Zamboanga City (HUC),Industry,61.91,4.0
2019,4,Zamboanga City (HUC),Industry,61.91,4.0
2020,1,Zamboanga City (HUC),Industry,64.39,4.0
2020,2,Zamboanga City (HUC),Industry,64.39,4.0
2020,3,Zamboanga City (HUC),Industry,64.39,4.0
2020,4,Zamboanga City (HUC),Industry,64.39,4.0
2021,1,Zamboanga City (HUC),Industry,66.96,4.0
2021,2,Zamboanga City (HUC),Industry,66.96,4.0
2021,3,Zamboanga City (HUC),Industry,66.96,4.0
2021,4,Zamboanga City (HUC),Industry,66.96,4.0
2022,1,Zamboanga City (HUC),Industry,69.64,4.0
2022,2,Zamboanga City (HUC),Industry,69.64,4.0
2022,3,Zamboanga City (HUC),Industry,69.64,4.0
2022,4,Zamboanga City (HUC),Industry,69.64,4.0
2023,1,Zamboanga City (HUC),Industry,72.43,4.0
2023,2,Zamboanga City (HUC),Industry,72.43,4.0
2023,3,Zamboanga City (HUC),Industry,72.43,4.0
2023,4,Zamboanga City (HUC),Industry,72.43,4.0
2024,1,Zamboanga City (HUC),Industry,75.32,4.0
2024,2,Zamboanga City (HUC),Industry,75.32,4.0
2024,3,Zamboanga City (HUC),Industry,75.32,4.0
2024,4,Zamboanga City (HUC),Industry,75.32,4.0
2025,1,Zamboanga City (HUC),Industry,78.34,4.0
2025,2,Zamboanga City (HUC),Industry,78.34,4.0
2025,3,Zamboanga City (HUC),Industry,78.34,4.0
2025,4,Zamboanga City (HUC),Industry,78.34,4.0
2018,1,Zamboanga City (HUC),Manufacturing,6703.07,4.0
2018,2,Zamboanga City (HUC),Manufacturing,6703.07,4.0
2018,3,Zamboanga City (HUC),Manufacturing,6703.07,4.0
2018,4,Zamboanga City (HUC),Manufacturing,6703.07,4.0
2019,1,Zamboanga City (HUC),Manufacturing,6971.19,4.0
2019,2,Zamboanga City (HUC),Manufacturing,6971.19,4.0
2019,3,Zamboanga City (HUC),Manufacturing,6971.19,4.0
2019,4,Zamboanga City (HUC),Manufacturing,6971.19,4.0
2020,1,Zamboanga City (HUC),Manufacturing,7250.04,4.0
2020,2,Zamboanga City (HUC),Manufacturing,7250.04,4.0
2020,3,Zamboanga City (HUC),Manufacturing,7250.04,4.0
2020,4,Zamboanga City (HUC),Manufacturing,7250.04,4.0
2021,1,Zamboanga City (HUC),Manufacturing,7540.04,4.0
2021,2,Zamboanga City (HUC),Manufacturing,7540.04,4.0
2021,3,Zamboanga City (HUC),Manufacturing,7540.04,4.0
2021,4,Zamboanga City (HUC),Manufacturing,7540.04,4.0
2022,1,Zamboanga City (HUC),Manufacturing,7841.64,4.0
2022,2,Zamboanga City (HUC),Manufacturing,7841.64,4.0
2022,3,Zamboanga City (HUC),Manufacturing,7841.64,4.0
2022,4,Zamboanga City (HUC),Manufacturing,7841.64,4.0
2023,1,Zamboanga City (HUC),Manufacturing,8155.31,4.0
2023,2,Zamboanga City (HUC),Manufacturing,8155.31,4.0
2023,3,Zamboanga City (HUC),Manufacturing,8155.31,4.0
2023,4,Zamboanga City (HUC),Manufacturing,8155.31,4.0
2024,1,Zamboanga City (HUC),Manufacturing,8481.52,4.0
2024,2,Zamboanga City (HUC),Manufacturing,8481.52,4.0
2024,3,Zamboanga City (HUC),Manufacturing,8481.52,4.0
2024,4,Zamboanga City (HUC),Manufacturing,8481.52,4.0
2025,1,Zamboanga City (HUC),Manufacturing,8820.78,4.0
2025,2,Zamboanga City (HUC),Manufacturing,8820.78,4.0
2025,3,Zamboanga City (HUC),Manufacturing,8820.78,4.0
2025,4,Zamboanga City (HUC),Manufacturing,8820.78,4.0
2018,1,Zamboanga City (HUC),Industry,394.3,4.0
2018,2,Zamboanga City (HUC),Industry,394.3,4.0
2018,3,Zamboanga City (HUC),Industry,394.3,4.0
2018,4,Zamboanga City (HUC),Industry,394.3,4.0
2019,1,Zamboanga City (HUC),Industry,410.07,4.0
2019,2,Zamboanga City (HUC),Industry,410.07,4.0
2019,3,Zamboanga City (HUC),Industry,410.07,4.0
2019,4,Zamboanga City (HUC),Industry,410.07,4.0
2020,1,Zamboanga City (HUC),Industry,426.47,4.0
2020,2,Zamboanga City (HUC),Industry,426.47,4.0
2020,3,Zamboanga City (HUC),Industry,426.47,4.0
2020,4,Zamboanga City (HUC),Industry,426.47,4.0
2021,1,Zamboanga City (HUC),Industry,443.53,4.0
2021,2,Zamboanga City (HUC),Industry,443.53,4.0
2021,3,Zamboanga City (HUC),Industry,443.53,4.0
2021,4,Zamboanga City (HUC),Industry,443.53,4.0
2022,1,Zamboanga City (HUC),Industry,461.27,4.0
2022,2,Zamboanga City (HUC),Industry,461.27,4.0
2022,3,Zamboanga City (HUC),Industry,461.27,4.0
2022,4,Zamboanga City (HUC),Industry,461.27,4.0
2023,1,Zamboanga City (HUC),Industry,479.73,4.0
2023,2,Zamboanga City (HUC),Industry,479.73,4.0
2023,3,Zamboanga City (HUC),Industry,479.73,4.0
2023,4,Zamboanga City (HUC),Industry,479.73,4.0
2024,1,Zamboanga City (HUC),Industry,498.91,4.0
2024,2,Zamboanga City (HUC),Industry,498.91,4.0
2024,3,Zamboanga City (HUC),Industry,498.91,4.0
2024,4,Zamboanga City (HUC),Industry,498.91,4.0
2025,1,Zamboanga City (HUC),Industry,518.87,4.0
2025,2,Zamboanga City (HUC),Industry,518.87,4.0
2025,3,Zamboanga City (HUC),Industry,518.87,4.0
2025,4,Zamboanga City (HUC),Industry,518.87,4.0
2018,1,Zamboanga City (HUC),Construction,6080.46,4.0
2018,2,Zamboanga City (HUC),Construction,6080.46,4.0
2018,3,Zamboanga City (HUC),Construction,6080.46,4.0
2018,4,Zamboanga City (HUC),Construction,6080.46,4.0
2019,1,Zamboanga City (HUC),Construction,6323.68,4.0
2019,2,Zamboanga City (HUC),Construction,6323.68,4.0
2019,3,Zamboanga City (HUC),Construction,6323.68,4.0
2019,4,Zamboanga City (HUC),Construction,6323.68,4.0
2020,1,Zamboanga City (HUC),Construction,6576.63,4.0
2020,2,Zamboanga City (HUC),Construction,6576.63,4.0
2020,3,Zamboanga City (HUC),Construction,6576.63,4.0
2020,4,Zamboanga City (HUC),Construction,6576.63,4.0
2021,1,Zamboanga City (HUC),Construction,6839.69,4.0
2021,2,Zamboanga City (HUC),Construction,6839.69,4.0
2021,3,Zamboanga City (HUC),Construction,6839.69,4.0
2021,4,Zamboanga City (HUC),Construction,6839.69,4.0
2022,1,Zamboanga City (HUC),Construction,7113.28,4.0
2022,2,Zamboanga City (HUC),Construction,7113.28,4.0
2022,3,Zamboanga City (HUC),Construction,7113.28,4.0
2022,4,Zamboanga City (HUC),Construction,7113.28,4.0
2023,1,Zamboanga City (HUC),Construction,7397.81,4.0
2023,2,Zamboanga City (HUC),Construction,7397.81,4.0
2023,3,Zamboanga City (HUC),Construction,7397.81,4.0
2023,4,Zamboanga City (HUC),Construction,7397.81,4.0
2024,1,Zamboanga City (HUC),Construction,7693.72,4.0
2024,2,Zamboanga City (HUC),Construction,7693.72,4.0
2024,3,Zamboanga City (HUC),Construction,7693.72,4.0
2024,4,Zamboanga City (HUC),Construction,7693.72,4.0
2025,1,Zamboanga City (HUC),Construction,8001.47,4.0
2025,2,Zamboanga City (HUC),Construction,8001.47,4.0
2025,3,Zamboanga City (HUC),Construction,8001.47,4.0
2025,4,Zamboanga City (HUC),Construction,8001.47,4.0
2018,1,Zamboanga City (HUC),Trade,7536.96,4.0
2018,2,Zamboanga City (HUC),Trade,7536.96,4.0
2018,3,Zamboanga City (HUC),Trade,7536.96,4.0
2018,4,Zamboanga City (HUC),Trade,7536.96,4.0
2019,1,Zamboanga City (HUC),Trade,7838.44,4.0
2019,2,Zamboanga City (HUC),Trade,7838.44,4.0
2019,3,Zamboanga City (HUC),Trade,7838.44,4.0
2019,4,Zamboanga City (HUC),Trade,7838.44,4.0
2020,1,Zamboanga City (HUC),Trade,8151.97,4.0
2020,2,Zamboanga City (HUC),Trade,8151.97,4.0
2020,3,Zamboanga City (HUC),Trade,8151.97,4.0
2020,4,Zamboanga City (HUC),Trade,8151.97,4.0
2021,1,Zamboanga City (HUC),Trade,8478.05,4.0
2021,2,Zamboanga City (HUC),Trade,8478.05,4.0
2021,3,Zamboanga City (HUC),Trade,8478.05,4.0
2021,4,Zamboanga City (HUC),Trade,8478.05,4.0
2022,1,Zamboanga City (HUC),Trade,8817.17,4.0
2022,2,Zamboanga City (HUC),Trade,8817.17,4.0
2022,3,Zamboanga City (HUC),Trade,8817.17,4.0
2022,4,Zamboanga City (HUC),Trade,8817.17,4.0
2023,1,Zamboanga City (HUC),Trade,9169.86,4.0
2023,2,Zamboanga City (HUC),Trade,9169.86,4.0
2023,3,Zamboanga City (HUC),Trade,9169.86,4.0
2023,4,Zamboanga City (HUC),Trade,9169.86,4.0
2024,1,Zamboanga City (HUC),Trade,9536.66,4.0
2024,2,Zamboanga City (HUC),Trade,9536.66,4.0
2024,3,Zamboanga City (HUC),Trade,9536.66,4.0
2024,4,Zamboanga City (HUC),Trade,9536.66,4.0
2025,1,Zamboanga City (HUC),Trade,9918.12,4.0
2025,2,Zamboanga City (HUC),Trade,9918.12,4.0
2025,3,Zamboanga City (HUC),Trade,9918.12,4.0
2025,4,Zamboanga City (HUC),Trade,9918.12,4.0
2018,1,Zamboanga City (HUC),Services,980.67,4.0
2018,2,Zamboanga City (HUC),Services,980.67,4.0
2018,3,Zamboanga City (HUC),Services,980.67,4.0
2018,4,Zamboanga City (HUC),Services,980.67,4.0
2019,1,Zamboanga City (HUC),Services,1019.89,4.0
2019,2,Zamboanga City (HUC),Services,1019.89,4.0
2019,3,Zamboanga City (HUC),Services,1019.89,4.0
2019,4,Zamboanga City (HUC),Services,1019.89,4.0
2020,1,Zamboanga City (HUC),Services,1060.69,4.0
2020,2,Zamboanga City (HUC),Services,1060.69,4.0
2020,3,Zamboanga City (HUC),Services,1060.69,4.0
2020,4,Zamboanga City (HUC),Services,1060.69,4.0
2021,1,Zamboanga City (HUC),Services,1103.12,4.0
2021,2,Zamboanga City (HUC),Services,1103.12,4.0
2021,3,Zamboanga City (HUC),Services,1103.12,4.0
2021,4,Zamboanga City (HUC),Services,1103.12,4.0
2022,1,Zamboanga City (HUC),Services,1147.24,4.0
2022,2,Zamboanga City (HUC),Services,1147.24,4.0
2022,3,Zamboanga City (HUC),Services,1147.24,4.0
2022,4,Zamboanga City (HUC),Services,1147.24,4.0
2023,1,Zamboanga City (HUC),Services,1193.13,4.0
2023,2,Zamboanga City (HUC),Services,1193.13,4.0
2023,3,Zamboanga City (HUC),Services,1193.13,4.0
2023,4,Zamboanga City (HUC),Services,1193.13,4.0
2024,1,Zamboanga City (HUC),Services,1240.85,4.0
2024,2,Zamboanga City (HUC),Services,1240.85,4.0
2024,3,Zamboanga City (HUC),Services,1240.85,4.0
2024,4,Zamboanga City (HUC),Services,1240.85,4.0
2025,1,Zamboanga City (HUC),Services,1290.49,4.0
2025,2,Zamboanga City (HUC),Services,1290.49,4.0
2025,3,Zamboanga City (HUC),Services,1290.49,4.0
2025,4,Zamboanga City (HUC),Services,1290.49,4.0
2018,1,Zamboanga City (HUC),Tourism,575.77,4.0
2018,2,Zamboanga City (HUC),Tourism,575.77,4.0
2018,3,Zamboanga City (HUC),Tourism,575.77,4.0
2018,4,Zamboanga City (HUC),Tourism,575.77,4.0
2019,1,Zamboanga City (HUC),Tourism,598.8,4.0
2019,2,Zamboanga City (HUC),Tourism,598.8,4.0
2019,3,Zamboanga City (HUC),Tourism,598.8,4.0
2019,4,Zamboanga City (HUC),Tourism,598.8,4.0
2020,1,Zamboanga City (HUC),Tourism,622.75,4.0
2020,2,Zamboanga City (HUC),Tourism,622.75,4.0
2020,3,Zamboanga City (HUC),Tourism,622.75,4.0
2020,4,Zamboanga City (HUC),Tourism,622.75,4.0
2021,1,Zamboanga City (HUC),Tourism,647.66,4.0
2021,2,Zamboanga City (HUC),Tourism,647.66,4.0
2021,3,Zamboanga City (HUC),Tourism,647.66,4.0
2021,4,Zamboanga City (HUC),Tourism,647.66,4.0
2022,1,Zamboanga City (HUC),Tourism,673.57,4.0
2022,2,Zamboanga City (HUC),Tourism,673.57,4.0
2022,3,Zamboanga City (HUC),Tourism,673.57,4.0
2022,4,Zamboanga City (HUC),Tourism,673.57,4.0
2023,1,Zamboanga City (HUC),Tourism,700.51,4.0
2023,2,Zamboanga City (HUC),Tourism,700.51,4.0
2023,3,Zamboanga City (HUC),Tourism,700.51,4.0
2023,4,Zamboanga City (HUC),Tourism,700.51,4.0
2024,1,Zamboanga City (HUC),Tourism,728.53,4.0
2024,2,Zamboanga City (HUC),Tourism,728.53,4.0
2024,3,Zamboanga City (HUC),Tourism,728.53,4.0
2024,4,Zamboanga City (HUC),Tourism,728.53,4.0
2025,1,Zamboanga City (HUC),Tourism,757.67,4.0
2025,2,Zamboanga City (HUC),Tourism,757.67,4.0
2025,3,Zamboanga City (HUC),Tourism,757.67,4.0
2025,4,Zamboanga City (HUC),Tourism,757.67,4.0
2018,1,Zamboanga City (HUC),ICT,996.93,4.0
2018,2,Zamboanga City (HUC),ICT,996.93,4.0
2018,3,Zamboanga City (HUC),ICT,996.93,4.0
2018,4,Zamboanga City (HUC),ICT,996.93,4.0
2019,1,Zamboanga City (HUC),ICT,1036.81,4.0
2019,2,Zamboanga City (HUC),ICT,1036.81,4.0
2019,3,Zamboanga City (HUC),ICT,1036.81,4.0
2019,4,Zamboanga City (HUC),ICT,1036.81,4.0
2020,1,Zamboanga City (HUC),ICT,1078.28,4.0
2020,2,Zamboanga City (HUC),ICT,1078.28,4.0
2020,3,Zamboanga City (HUC),ICT,1078.28,4.0
2020,4,Zamboanga City (HUC),ICT,1078.28,4.0
2021,1,Zamboanga City (HUC),ICT,1121.41,4.0
2021,2,Zamboanga City (HUC),ICT,1121.41,4.0
2021,3,Zamboanga City (HUC),ICT,1121.41,4.0
2021,4,Zamboanga City (HUC),ICT,1121.41,4.0
2022,1,Zamboanga City (HUC),ICT,1166.27,4.0
2022,2,Zamboanga City (HUC),ICT,1166.27,4.0
2022,3,Zamboanga City (HUC),ICT,1166.27,4.0
2022,4,Zamboanga City (HUC),ICT,1166.27,4.0
2023,1,Zamboanga City (HUC),ICT,1212.92,4.0
2023,2,Zamboanga City (HUC),ICT,1212.92,4.0
2023,3,Zamboanga City (HUC),ICT,1212.92,4.0
2023,4,Zamboanga City (HUC),ICT,1212.92,4.0
2024,1,Zamboanga City (HUC),ICT,1261.44,4.0
2024,2,Zamboanga City (HUC),ICT,1261.44,4.0
2024,3,Zamboanga City (HUC),ICT,1261.44,4.0
2024,4,Zamboanga City (HUC),ICT,1261.44,4.0
2025,1,Zamboanga City (HUC),ICT,1311.89,4.0
2025,2,Zamboanga City (HUC),ICT,1311.89,4.0
2025,3,Zamboanga City (HUC),ICT,1311.89,4.0
2025,4,Zamboanga City (HUC),ICT,1311.89,4.0
2018,1,Zamboanga City (HUC),Services,1318.95,4.0
2018,2,Zamboanga City (HUC),Services,1318.95,4.0
2018,3,Zamboanga City (HUC),Services,1318.95,4.0
2018,4,Zamboanga City (HUC),Services,1318.95,4.0
2019,1,Zamboanga City (HUC),Services,1371.71,4.0
2019,2,Zamboanga City (HUC),Services,1371.71,4.0
2019,3,Zamboanga City (HUC),Services,1371.71,4.0
2019,4,Zamboanga City (HUC),Services,1371.71,4.0
2020,1,Zamboanga City (HUC),Services,1426.58,4.0
2020,2,Zamboanga City (HUC),Services,1426.58,4.0
2020,3,Zamboanga City (HUC),Services,1426.58,4.0
2020,4,Zamboanga City (HUC),Services,1426.58,4.0
2021,1,Zamboanga City (HUC),Services,1483.64,4.0
2021,2,Zamboanga City (HUC),Services,1483.64,4.0
2021,3,Zamboanga City (HUC),Services,1483.64,4.0
2021,4,Zamboanga City (HUC),Services,1483.64,4.0
2022,1,Zamboanga City (HUC),Services,1542.99,4.0
2022,2,Zamboanga City (HUC),Services,1542.99,4.0
2022,3,Zamboanga City (HUC),Services,1542.99,4.0
2022,4,Zamboanga City (HUC),Services,1542.99,4.0
2023,1,Zamboanga City (HUC),Services,1604.71,4.0
2023,2,Zamboanga City (HUC),Services,1604.71,4.0
2023,3,Zamboanga City (HUC),Services,1604.71,4.0
2023,4,Zamboanga City (HUC),Services,1604.71,4.0
2024,1,Zamboanga City (HUC),Services,1668.89,4.0
2024,2,Zamboanga City (HUC),Services,1668.89,4.0
2024,3,Zamboanga City (HUC),Services,1668.89,4.0
2024,4,Zamboanga City (HUC),Services,1668.89,4.0
2025,1,Zamboanga City (HUC),Services,1735.65,4.0
2025,2,Zamboanga City (HUC),Services,1735.65,4.0
2025,3,Zamboanga City (HUC),Services,1735.65,4.0
2025,4,Zamboanga City (HUC),Services,1735.65,4.0
2018,1,Zamboanga City (HUC),Services,1346.92,4.0
2018,2,Zamboanga City (HUC),Services,1346.92,4.0
2018,3,Zamboanga City (HUC),Services,1346.92,4.0
2018,4,Zamboanga City (HUC),Services,1346.92,4.0
2019,1,Zamboanga City (HUC),Services,1400.8,4.0
2019,2,Zamboanga City (HUC),Services,1400.8,4.0
2019,3,Zamboanga City (HUC),Services,1400.8,4.0
2019,4,Zamboanga City (HUC),Services,1400.8,4.0
2020,1,Zamboanga City (HUC),Services,1456.83,4.0
2020,2,Zamboanga City (HUC),Services,1456.83,4.0
2020,3,Zamboanga City (HUC),Services,1456.83,4.0
2020,4,Zamboanga City (HUC),Services,1456.83,4.0
2021,1,Zamboanga City (HUC),Services,1515.1,4.0
2021,2,Zamboanga City (HUC),Services,1515.1,4.0
2021,3,Zamboanga City (HUC),Services,1515.1,4.0
2021,4,Zamboanga City (HUC),Services,1515.1,4.0
2022,1,Zamboanga City (HUC),Services,1575.71,4.0
2022,2,Zamboanga City (HUC),Services,1575.71,4.0
2022,3,Zamboanga City (HUC),Services,1575.71,4.0
2022,4,Zamboanga City (HUC),Services,1575.71,4.0
2023,1,Zamboanga City (HUC),Services,1638.73,4.0
2023,2,Zamboanga City (HUC),Services,1638.73,4.0
2023,3,Zamboanga City (HUC),Services,1638.73,4.0
2023,4,Zamboanga City (HUC),Services,1638.73,4.0
2024,1,Zamboanga City (HUC),Services,1704.28,4.0
2024,2,Zamboanga City (HUC),Services,1704.28,4.0
2024,3,Zamboanga City (HUC),Services,1704.28,4.0
2024,4,Zamboanga City (HUC),Services,1704.28,4.0
2025,1,Zamboanga City (HUC),Services,1772.46,4.0
2025,2,Zamboanga City (HUC),Services,1772.46,4.0
2025,3,Zamboanga City (HUC),Services,1772.46,4.0
2025,4,Zamboanga City (HUC),Services,1772.46,4.0
2018,1,Zamboanga City (HUC),Services,255.35,4.0
2018,2,Zamboanga City (HUC),Services,255.35,4.0
2018,3,Zamboanga City (HUC),Services,255.35,4.0
2018,4,Zamboanga City (HUC),Services,255.35,4.0
2019,1,Zamboanga City (HUC),Services,265.57,4.0
2019,2,Zamboanga City (HUC),Services,265.57,4.0
2019,3,Zamboanga City (HUC),Services,265.57,4.0
2019,4,Zamboanga City (HUC),Services,265.57,4.0
2020,1,Zamboanga City (HUC),Services,276.19,4.0
2020,2,Zamboanga City (HUC),Services,276.19,4.0
2020,3,Zamboanga City (HUC),Services,276.19,4.0
2020,4,Zamboanga City (HUC),Services,276.19,4.0
2021,1,Zamboanga City (HUC),Services,287.24,4.0
2021,2,Zamboanga City (HUC),Services,287.24,4.0
2021,3,Zamboanga City (HUC),Services,287.24,4.0
2021,4,Zamboanga City (HUC),Services,287.24,4.0
2022,1,Zamboanga City (HUC),Services,298.73,4.0
2022,2,Zamboanga City (HUC),Services,298.73,4.0
2022,3,Zamboanga City (HUC),Services,298.73,4.0
2022,4,Zamboanga City (HUC),Services,298.73,4.0
2023,1,Zamboanga City (HUC),Services,310.67,4.0
2023,2,Zamboanga City (HUC),Services,310.67,4.0
2023,3,Zamboanga City (HUC),Services,310.67,4.0
2023,4,Zamboanga City (HUC),Services,310.67,4.0
2024,1,Zamboanga City (HUC),Services,323.1,4.0
2024,2,Zamboanga City (HUC),Services,323.1,4.0
2024,3,Zamboanga City (HUC),Services,323.1,4.0
2024,4,Zamboanga City (HUC),Services,323.1,4.0
2025,1,Zamboanga City (HUC),Services,336.03,4.0
2025,2,Zamboanga City (HUC),Services,336.03,4.0
2025,3,Zamboanga City (HUC),Services,336.03,4.0
2025,4,Zamboanga City (HUC),Services,336.03,4.0
2018,1,Zamboanga City (HUC),Services,1551.15,4.0
2018,2,Zamboanga City (HUC),Services,1551.15,4.0
2018,3,Zamboanga City (HUC),Services,1551.15,4.0
2018,4,Zamboanga City (HUC),Services,1551.15,4.0
2019,1,Zamboanga City (HUC),Services,1613.19,4.0
2019,2,Zamboanga City (HUC),Services,1613.19,4.0
2019,3,Zamboanga City (HUC),Services,1613.19,4.0
2019,4,Zamboanga City (HUC),Services,1613.19,4.0
2020,1,Zamboanga City (HUC),Services,1677.72,4.0
2020,2,Zamboanga City (HUC),Services,1677.72,4.0
